iso3,lat,lon,nobs,corr_d00_all,diff_d00_all,corr_d01_all,corr_analysis_d01_all,diff_d01_all,corr_d02_all,corr_analysis_d02_all,diff_d02_all,corr_d03_all,corr_analysis_d03_all,diff_d03_all,corr_d04_all,corr_analysis_d04_all,diff_d04_all,corr_d05_all,corr_analysis_d05_all,diff_d05_all,corr_d06_all,corr_analysis_d06_all,diff_d06_all,corr_d07_all,corr_analysis_d07_all,diff_d07_all,corr_d08_all,corr_analysis_d08_all,diff_d08_all,year,time_utc,station_id,corr_d00_subset,diff_d00_subset,corr_d01_subset,corr_analysis_d01_subset,diff_d01_subset,corr_d02_subset,corr_analysis_d02_subset,diff_d02_subset,corr_d03_subset,corr_analysis_d03_subset,diff_d03_subset,corr_d04_subset,corr_analysis_d04_subset,diff_d04_subset,corr_d05_subset,corr_analysis_d05_subset,diff_d05_subset,corr_d06_subset,corr_analysis_d06_subset,diff_d06_subset,corr_d07_subset,corr_analysis_d07_subset,diff_d07_subset,corr_d08_subset,corr_analysis_d08_subset,diff_d08_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
BRN,4.833164092307692,114.7042443846154,244.83333333333334,0.6618510867707414,0.7272608106925905,0.47200246005075386,0.727343611887135,0.8892938953683197,0.4133090695860796,0.6118413899463914,0.9477699124089826,0.36031394098664177,0.5407120592401542,0.9752836037914202,0.34159479284499894,0.4912541198798111,0.9903613253219782,0.3290976428690748,0.4862298232897395,0.998448645716149,0.2978731756719792,0.4450436139178893,1.023261978387675,0.2740259301452825,0.40617542037798726,1.0276121286355526,0.24934076939327618,0.37609472251879367,1.048822756494107,2015.4615384615386,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,62949.84205598183,11.050093530430138
BTN,27.403192,89.424606,1.7777777777777777,-0.2712124360357203,1.255038518518522,0.18730347963258567,0.9596315650409853,1.1213287962963012,-0.2817602047636368,0.9429894542929029,1.1666491666666696,-0.24446942929877108,0.9253685154240257,1.0071688425925913,-0.3010525320113704,0.9066152438105828,1.1916915740740697,-0.3277366638532969,0.8840741433582825,1.2728291666666693,0.20484011729715496,0.8480713467221148,1.0878981944444435,-0.2475049943658685,0.7980488201618907,1.1439783796296226,-0.38032371299504447,0.7376655917875898,1.4445295833333314,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lower middle,10064.484330786288,9.216768102860376
BWA,-22.34121884590164,24.794994610382513,250.6742857142857,0.8745253088154844,1.0711184852465643,0.8127987096762174,0.934052782404787,1.3134400108892677,0.8092968941564089,0.9116906426318377,1.3885272512284255,0.7905735889834753,0.8849453646277475,1.4733010573988399,0.7624668373652151,0.8517286844872789,1.5930860833185034,0.7201587115862258,0.8068035839865833,1.7493408221609368,0.669068227747307,0.7494259946862158,1.9312368283972678,0.6013989634952466,0.6766546768568447,2.1682785816584094,0.5277862448731075,0.596143569221589,2.420460027675558,2015.5081967213114,12.0,68142999999.0,0.8904028453322469,1.060224033970632,0.8265163610838187,0.9341151925660707,1.3172318824517486,0.8133572485746989,0.9126092621332524,1.3928587892501665,0.7908534350038207,0.8832354318802242,1.4930653433167287,0.7623131346681459,0.8488602845290649,1.617076045636238,0.719274655282056,0.8033355843108565,1.7716218222713949,0.6659646871586253,0.7445497571452041,1.9685008284341499,0.5979718116050632,0.6730231920231922,2.213866133235385,0.520496529410784,0.5896789805599638,2.4819267810372176,Upper middle,14137.47355913698,9.556584250158222
CAF,5.6830819703125,18.952367953124998,237.34375,0.5754199978718979,1.3939518467782384,0.3097064349966975,0.6970920986608234,1.7160810542073766,0.27962083112056696,0.6252595410179573,1.8149970719575206,0.22772087619940418,0.5848410072290013,1.9464191505897404,0.21574084706885976,0.5570073078581513,1.9783641862898287,0.19664498832383223,0.5172054769074264,1.9891880508310364,0.20226418857812267,0.5022995405639785,1.9956796949130682,0.1757335477804044,0.4842086560630909,2.023013445279648,0.15617783886345887,0.4640191832416669,2.062441858576884,2014.296875,12.0,64617099999.0,0.5936831803551085,1.4901875372230493,0.3099189764918041,0.6398776092623226,1.8639387416261721,0.27803859046160906,0.555894212744527,1.9888697635949675,0.21683284048635723,0.5036236420943915,2.1031183480092954,0.204391023825565,0.47688695583601426,2.1381034545749045,0.17304734258199186,0.43360654684407757,2.1561312957699483,0.1620032770701382,0.43015533293743213,2.177620799321887,0.15492093040194416,0.40408586032910576,2.2104566676396264,0.12703094048094873,0.3884247532882018,2.2352102464371417,Low,891.545388205275,6.792956348183631
CAN,52.92296690379792,-97.89828938112983,303.073024167211,0.0006377361892034373,8.518062020320254,-0.024238471268844635,0.9772418489290536,8.584726349432692,-0.03159937925915904,0.958537420619675,8.601830405923074,-0.038568587953128584,0.9341412044046448,8.628227979513584,-0.043778726708079335,0.8964748615470046,8.656751511970926,-0.0518196015316004,0.8428441664992221,8.699584079585454,-0.05275737093807673,0.7708342462576319,8.714042762252696,-0.04865511970155182,0.6863762064707034,8.70706340108803,-0.040044845247140116,0.5962771332987977,8.71646635292314,2015.4772482981011,12.0,71592386867.68687,0.07606125960744323,8.255157149474112,0.05022399420875075,0.9786985122270491,8.329703978918005,0.04105822253358523,0.9590772897846724,8.35254287307649,0.037005879318198896,0.9339880287305222,8.377882055953872,0.034577503675652425,0.8962854819475093,8.397005506201133,0.0245467507958636,0.8418164697381592,8.427425104675644,0.01710463062290369,0.7677976010790479,8.455555486156431,0.016966866276669677,0.6836078749663536,8.458857903340245,0.024303796992432833,0.595005808578737,8.473190508838957,High,47371.3628815983,10.76577316648974
CHE,46.82095817819226,8.276639768149211,326.87150035893757,0.6980275152295782,2.413073121699452,0.6680756559469259,0.973910193254212,2.5833144963254906,0.6570305725495716,0.9626244861605265,2.645344086542986,0.6419629702641096,0.9455997374200918,2.7257287187053216,0.6202255512410914,0.9175755321000598,2.834788979223863,0.5843831454006481,0.869453935469013,2.9992264919049862,0.5271069839987722,0.7891395088871468,3.231537180014276,0.4586957192429023,0.6957428287728578,3.488027247364994,0.39316378362512033,0.5960220341671264,3.7525019730876354,2015.7360114777618,12.0,6716712902.225806,0.6992107594191576,2.5675790360408834,0.6696901818748571,0.9722550490273035,2.7151517995821686,0.657532312156699,0.9602842885185957,2.7747422471749688,0.6418229448032674,0.94188733979674,2.850533802965665,0.6190260736072412,0.9131759026129364,2.961279291045999,0.5816454435175705,0.8645068100254996,3.1225048844682495,0.5236077764404079,0.7850040608956492,3.348869893903914,0.4584035217401092,0.6947714030420958,3.5780556019792598,0.3921370687088487,0.5946066338771766,3.831377373589224,High,68431.61163391467,11.133590155238911
CHL,-37.065739575,-72.68992817933675,252.8054054054054,0.597650174914869,1.384881199233879,0.5731562350518675,0.9523249822374807,1.4470699603852355,0.558232506895016,0.9233718419739978,1.4729646988335923,0.5355301586116205,0.8920583880422421,1.5052135880545994,0.5185397248293542,0.8511058213748155,1.5576233464231903,0.4839630606486366,0.8007184080226833,1.6314061704050478,0.42826883283054323,0.7324369625384958,1.7077103365433242,0.38900287465671013,0.651285911762335,1.780601005193944,0.3251043086302293,0.5676107259714658,1.884814578749253,2015.4183673469388,12.0,85620561537.46153,0.5435911605740581,1.3890318395898658,0.5144025246409756,0.9448546523473438,1.4507633450848783,0.5055944202866062,0.910181582687105,1.4790592691698392,0.4929816923411171,0.8784970529881755,1.5015518677073731,0.47049338894291404,0.839548594622997,1.5450783459435138,0.4429530043485838,0.7880796346771722,1.5993384128372405,0.4042175632874689,0.7260990369595616,1.6702517246069997,0.3535967426987716,0.6437140765653994,1.7484952777312823,0.30429591787287763,0.567121908086322,1.8378825884746357,High,24051.77993289087,10.087964282478938
CHN,34.04807653311882,110.01591882759901,336.6155772602054,0.6150686835602298,2.6100042122326466,0.5955575187885099,0.9538996110007405,2.6921470122920317,0.5794892097758264,0.9213016941184051,2.748162731081184,0.5631632398227182,0.8919218233608452,2.8024647903442874,0.5413127573635246,0.8597854535097866,2.872298409733956,0.5165190837536708,0.8230321694859756,2.9544219288424967,0.48797684516409207,0.7769774285746549,3.0491266553212064,0.4484375442182552,0.7189683300376452,3.1697986737532267,0.4014314493813844,0.6485924324559992,3.308290532287075,2015.4940594059406,12.0,55318474788.91597,0.6063403514497113,2.68695331224241,0.5869382064307825,0.9540800919324034,2.7662466536889303,0.5715370431294543,0.9217896090305533,2.8203621399651126,0.5555362991517091,0.8926681730241246,2.8739720067507646,0.5347404243449095,0.8606587672734669,2.9427934091203727,0.5102388353767822,0.8239601573874116,3.0245891741426094,0.4817583323757558,0.7777879365206765,3.1200049054263026,0.44302953304257553,0.7199747347796078,3.24040639762735,0.39666625923443427,0.6495202015633041,3.3777132534834737,Upper middle,13066.772734602093,9.477827854521536
CIV,6.5850849097744355,-5.535839606015037,288.6929133858268,0.47503155943546865,1.0041449377250733,0.26878258992813137,0.6272930453425863,1.1845795317549892,0.2586902556515072,0.5211195922613837,1.1886030869843922,0.24553823968405245,0.47836859813364424,1.1923719753854658,0.20140341292405092,0.4386435429265901,1.2174894293867888,0.20625877777096055,0.40674805245551987,1.205437868329271,0.19156135581518494,0.38569916196569776,1.2252870686799073,0.1888716227531725,0.3618348508003229,1.2362413362850875,0.16414895507216393,0.33597613261629283,1.2585956270799303,2015.6616541353383,12.0,65574474999.0,0.4580335650390038,1.0019673649527403,0.24839460388029777,0.6113773669194615,1.184455133855865,0.2408909828536296,0.5050915273623848,1.1825484750214679,0.22812642723831655,0.46284765163094077,1.1814061551220145,0.1857670075632621,0.42017054754773053,1.2110279276446514,0.19282171326710645,0.39523052882664145,1.1971907435418856,0.18109297573961924,0.3707102459419904,1.2147449631863645,0.18211307842538133,0.35338037645970777,1.2199649350009403,0.15899020133845876,0.32706228984392316,1.2363236690490973,Lower middle,4386.520390107207,8.386291569934976
CMR,5.9826375512820515,12.326421885897435,225.61290322580646,0.564347866471473,1.2976281433891783,0.3551159225609993,0.6668559150765713,1.5174533569785922,0.31790300639340346,0.5823482220809476,1.5694412738177372,0.3073611330619135,0.5548795215699814,1.59141321025095,0.28157305543138916,0.5176542184525738,1.6342328709662048,0.2743863177895152,0.4970500358440117,1.6233880695612202,0.2458061067227202,0.4775836567362025,1.6790403181243485,0.21735691261133,0.45154647951648974,1.7166618832080454,0.2084258362588422,0.4152910033444688,1.769555070486708,2016.1153846153845,12.0,64906766665.666664,0.5747022849084047,1.2759355303637132,0.3214694479972747,0.6389874581016245,1.5311965861276702,0.2832568131942737,0.5563776176805934,1.5971040193380337,0.26846424795632534,0.5333671408574345,1.6051994199438608,0.23881868544818532,0.4839001774796135,1.6506120415901597,0.23638404761013543,0.4750219899057392,1.6426155175400767,0.22985787075257375,0.4511359737791746,1.68138042459443,0.1961694272726455,0.42619304243052636,1.7181774094927595,0.17058967588030666,0.3937202049151915,1.7698213554419262,Lower middle,3578.7052089589,8.182756340499953
COD,-3.8819857018604647,21.220568874418607,79.86363636363636,0.48178759816541006,1.5713820482522909,0.2701247280054895,0.6830381955144985,1.854435964460745,0.22581480615352847,0.5808711957853655,1.993492893373418,0.1634029953232297,0.5291157517800759,2.089752304820014,0.1340000844357692,0.49373258638519735,2.090061866860296,0.13944299163166296,0.4671019418609294,2.0558964557081314,0.10968815358745969,0.4355753026931419,2.093852280478378,0.08697729130319401,0.4167996011354775,2.14618680201829,0.12151253578699268,0.3982651619755958,2.1073863994080577,2015.1813953488372,12.0,64210099999.0,0.5810649759016631,1.5178950220261906,0.09511351845860905,0.5365615524429039,2.1422917759084426,-0.03331360142605362,0.4296465560914916,2.3810983547838083,-0.09055901634896742,0.3853440343601953,2.4718794252646723,-0.08028212687201498,0.36560059876775497,2.414272061416173,-0.09481719756068763,0.33055013411253115,2.4402541069332893,-0.11185532236710605,0.3163908939391926,2.482537371777772,-0.14001864100220068,0.2951126335950675,2.499684028123304,-0.1354479136024821,0.2798863202454532,2.5309163975975535,Low,994.4413845451436,6.902181156934238
COG,-2.2041442432624114,14.577012657446808,231.89147286821705,0.5591520766564025,1.360405605274627,0.22091928048027193,0.5615868886507684,1.801804568484029,0.16105086584374761,0.46339459021162904,1.9606007474812934,0.1275344843120934,0.4059875126490491,1.9962609797234412,0.0946008393192888,0.38539827664315396,2.0106658124374346,0.09707483055961479,0.3561830705365017,2.0023789870409097,0.08720609412003186,0.3431509955198735,2.01597223699057,0.06522189556095793,0.32152923493365315,2.0439546261414745,0.05664851086549943,0.3079958541889465,2.063710225126738,2015.4964539007092,12.0,64425099999.0,0.6022121572356227,1.133926028932004,0.23842969806416545,0.5983295307394803,1.5353624244957638,0.1584238130758095,0.4998530357898553,1.6710595183293382,0.10783463559309689,0.4477166991709418,1.7318959079283656,0.0956339797555151,0.40954887356917496,1.7126434863150954,0.08343525068912151,0.3896592541980432,1.7281762624145862,0.0749768598282279,0.3694336292496136,1.7512664989762297,0.050454811058974626,0.34335687131436227,1.773086264702632,0.04852485588738753,0.32911957694567723,1.7821106633139556,Lower middle,4493.0223911609055,8.41028089262349
COK,-21.20205425,-159.800000325,299.0,0.5947147256283455,0.9215544043700424,0.5750820688462341,0.8643152736809333,0.9401261064286703,0.5244451429747687,0.808745419892243,0.988471173488076,0.5114106273659089,0.784974139080388,1.0055904138073006,0.47779785373451134,0.7403241515624622,1.0243475291172313,0.45489525562205885,0.6889639735360641,1.0443745852530304,0.4334894262083834,0.671398856577608,1.0680390579467667,0.38659546198051764,0.6035016367928425,1.1076786516736445,0.35473701205032987,0.5501044103026916,1.1397455565893633,2015.25,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COL,5.554680337270342,-74.71847453543306,207.9050279329609,0.443079089503048,0.7308832295815799,0.38815597029368254,0.7908272640010943,0.7526605490868638,0.3599719965132592,0.733590394085094,0.7605991455669536,0.3598985441123375,0.6994254376680811,0.770326296518922,0.3244922540828145,0.6692180631763649,0.7796048379409822,0.3227875769571724,0.6449900970357987,0.7810362685008441,0.3189832762136785,0.6249303863346602,0.7891916812823508,0.29378083729555415,0.6026479370410045,0.797426055987439,0.29010255071052954,0.5781622668914637,0.8067082405707231,2015.4015748031495,12.0,80152242856.14285,0.44937948316439574,0.8463200177635084,0.3891935698543054,0.8168814818276294,0.8842877598360518,0.3723879320449875,0.7629662491862185,0.8933159778462174,0.35160499382992383,0.7286959504047082,0.9067196046145769,0.3317765956646236,0.6986541998762716,0.9174359899755195,0.3211558201814662,0.6750203467625628,0.9234002465894585,0.30454713455102783,0.6518181741089151,0.9346122098811045,0.29204445419022274,0.6278117018036754,0.9398735573650053,0.27383336813201614,0.6019774931778451,0.9510775928794234,Upper middle,13825.5329686695,9.53427237672663
COM,-11.832664,43.8510645,117.94736842105263,0.4035322187696811,1.0211616097710545,0.35861024033891653,0.7854647333051838,1.061130822449714,0.2919193372133351,0.7254690606513027,1.0883489609637036,0.27962801400969395,0.6800690226861577,1.1013534164243741,0.24046677094324906,0.6321836174737625,1.1222462716889317,0.21588891551755113,0.5593840105085238,1.1458342699563733,0.21952334564562212,0.5432402149437382,1.1670504328816447,0.18812143543557494,0.4900733408614614,1.1889910204724246,0.1503137099390919,0.4528589684825463,1.2156239506496216,2015.5,12.0,67002099999.0,0.40824451660176725,1.1212670773769617,0.34521181861582123,0.7785170552342836,1.1713454240881631,0.29037250569828765,0.7129013579203417,1.2079051292830576,0.2519903842318758,0.660335907414872,1.23050274220656,0.21189352093499805,0.6008634378742441,1.2718493348573978,0.17673782697949414,0.5321977046753377,1.2882929092737523,0.18161015337198766,0.5150952841234829,1.2962288973096687,0.14180662908956276,0.45348282793661127,1.3152975672953369,0.11318409244134793,0.4158438409519706,1.3572997755399576,Lower middle,3195.308439212909,8.06943890024694
CPV,16.59453443902439,-23.97423419512195,212.1951219512195,0.5554809073685641,0.660240804334584,0.5334137723077669,0.93315187084796,0.6709238760008456,0.5356651777330403,0.897821315153127,0.665220160832836,0.5124464665171733,0.8651090457863355,0.6823102250518313,0.49683656994598807,0.8389591689458759,0.7002574766165571,0.46029219174751396,0.8000933966352527,0.7278144998639938,0.42203295803015056,0.7542712038966005,0.7533232094734982,0.4014957152244506,0.7024827569059929,0.7713188080610734,0.37429342097076385,0.6384740998134021,0.797567586115135,2015.4146341463415,12.0,8594099999.0,0.5333321782177642,0.7181196482982476,0.5356959527547677,0.9301927259196239,0.7135895240003728,0.5288724049876838,0.8903974191564796,0.7146950956024394,0.508746308095603,0.8509019360145977,0.7195003949407857,0.49276153453144333,0.8236381783696762,0.7339670220101105,0.45960445181116444,0.7814942012879322,0.7593444550589721,0.42877236656467776,0.7368489684583349,0.7783244726305403,0.3989006094778157,0.6878323419945528,0.8020394010508751,0.35235594998293557,0.6235131613695729,0.8265064145776139,Lower middle,6156.873405095393,8.72532436356541
CRI,10.096894268292683,-84.21021348780488,330.2,0.3186474266523309,1.006101214961575,0.316313255369122,0.8261031991280838,1.0195345153137036,0.32030467793818673,0.7666915073635974,1.0108635461330588,0.3067269170521308,0.7176107097562017,1.0186419249484895,0.28532243729001805,0.684861815572219,1.0310249566933032,0.27667403159476767,0.6547190849697977,1.0368468684369423,0.25348238576086185,0.6224761155297164,1.0530333045960563,0.23342700306609357,0.5777515648263795,1.06639047451568,0.21930135508158832,0.5458416661131715,1.0817012548017988,2015.3902439024391,12.0,78767766665.66667,0.27842503537143143,1.050873181675695,0.28252912432703314,0.8177974756830981,1.0562291368059968,0.29089035766013466,0.7579235213320626,1.0431160552933003,0.2825757333775517,0.7116026175758169,1.0461860905578546,0.26285772006706787,0.6789747516207483,1.0559231591688725,0.25346837954294726,0.6464271596909711,1.0623780888332448,0.23705873526175042,0.616977311196063,1.0733198937622077,0.21756154352265328,0.5765201730609879,1.0841813604001516,0.2035062026781171,0.5422747951513951,1.0992623870936808,Upper middle,19134.56823583648,9.85925183349948
